CNPJ;Nome;Site;Perfil;Código
22809013000149;DAEMON PROPRIETARY FIM CREDITO PRIVADO;;SEGMENTO BALCAO;33733.00-7
22809036000153;BNP PARIBAS ICATU SEG FI RF PREVIDENCIARIO CREDITO PRIVADO;;SEGMENTO BALCAO;23692.00-0
22809048000188;CASH PREMIUM FI EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA REFERENCIADO DI CREDITO PRIVADO;;SEGMENTO BALCAO;22907.00-2
22809079000139;GUANABARA PREVIDENCIARIO FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO;;SEGMENTO BALCAO;28486.00-8
22809141000192;CSHG CV FICFI MULTIMERCADO;;SEGMENTO BALCAO;46323.00-2
22809158000140;FIORI FIM CP IE;;SEGMENTO BALCAO;53043.00-7
22809189000109;CSHG RIO DOURO FUNDO DE INVESTIMENTO MULTIMERCADO - CP IE;;SEGMENTO BALCAO;22645.00-3
22862226000134;ALIANZA MULTIOFFICES FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCAO;33902.00-3
22868413000125;FUNDO DE INVESTIMENTO MULTIMERCADO GULF CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;53560.00-9
22881521000138;JC HONORARIOS TDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;;SEGMENTO BALCAO;23406.00-7
22884912000106;RENTAVEL PREV FIM CREDITO PRIVADO;;SEGMENTO BALCAO;22359.00-7
22884922000141;WRIGHT MULTI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22212.00-3
22884934000176;WRIGHT CREDITO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22211.00-4
22884986000142;MANDORLA PREV FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;24514.00-8
22884997000122;ICATU SEG AMOREIRA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22591.00-9
22898809000115;CAPRI FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22294.00-7
22898855000114;BLUELITE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22271.00-6
22899020000189;ANO BOM INCORPORACAO E EMPREENDIMENTOS S.A..;;SEGMENTO BALCAO;24767.40-8
22899164000135;CSHG AUGUSTUS PREVIDENCIARIO FIM CP;;SEGMENTO BALCAO;25239.00-7
22899237000199;GAUSS ZURICH PREVIDENCIARIO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;25397.00-4
22899277000130;FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO IHARA II;;SEGMENTO BALCAO;26404.00-6
22899368000176;PROSPERITAS FECHADO FIF MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;29443.00-2
22899381000125;SAFARI MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;22377.00-3
22899452000190;BUTIA GESTAO DE INVESTIMENTOS LTDA;;GESTOR;20867
22899452000190;BUTIA GESTAO DE INVESTIMENTOS LTDA;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;23340.00-8
22902554000117;MINERACAO MORRO DO IPE S.A.;;SEGMENTO BALCAO;46287.40-9
22902694000195;SELF IT ACADEMIAS  HOLDING S.A.;;SEGMENTO BALCAO;32328.40-6
22918144000164;SANTANDER SIMPAR RENDA FIXA REFERENCIADO DI LONGO PRAZO - FIF RESP. LIMITADA;;SEGMENTO BALCAO;22166.00-1
22918180000128;SANTANDER RENDA FIXA REFERENCIADO DI TOP FIC DE FI;;SEGMENTO BALCAO;32801.00-2
22918315000155;SANTANDER FIC FI PREV PB NTN-B 2023 II RENDA FIXA;;SEGMENTO BALCAO;22476.00-7
22918359000185;QUANTITAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO MALLORCA;;SEGMENTO BALCAO;42310.00-2
22918378000101;QUANTITAS FIM MASTER;;SEGMENTO BALCAO;22803.00-3
22918388000147;WHG AFB FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;38178.00-7
22918397000138;MCB FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22182.00-9
22918433000163;JMP INVEST FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;22743.00-8
22918456000178;MILENIUM 2 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CP - RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;22310.00-8
22918467000158;TAMBAU FUNDO DE  INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO  EXTERIOR;;SEGMENTO BALCAO;38163.00-5
22918500000140;AD ASTRA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;38177.00-8
22918511000120;WHG DFB FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22405.00-9
22918578000164;WHG RFB FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;38188.00-4
22918586000100;PANORAMA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22782.00-7
22918606000143;CSHG NINI FIM - CP IE;;SEGMENTO BALCAO;22573.00-3
22919232000180;MONETUS FUNDO DE INVESTIMENTO RENDA FIXA;;SEGMENTO BALCAO;27986.00-4
22945783000119;LEVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;;SEGMENTO BALCAO;27671.00-3
22945970000100;INDIE PLATINUM FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCAO;22674.00-5
22946019000168;LIGHT BLUE FIF MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22411.00-0
22949066000165;PROSPERUS IN FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22339.00-3
22954084000135;AGROSYN COM. E REP. DE INS. AGRI. LTDA;;SEGMENTO BALCAO;56326.00-6
22955806000176;GUFFO FI FINANCEIRO MULTIMERCADO CRED PRIV IE - RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;25046.00-1
22957598000144;EIG PRUMO FIP MULTIESTRATEGIA;;SEGMENTO BALCAO;25535.00-0
22960699000174;PORTO EMPREENDIMENTOS E PART S.A.;;SEGMENTO BALCAO;46722.40-7
22963439000152;TREND OURO FIM;;SEGMENTO BALCAO;22356.00-0
22975153000197;GLADIUS FIM CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;23107.00-7
22975160000199;FUNDO DE INVESTIMENTO MULTIMERCADO CP IE SETE MARES;;SEGMENTO BALCAO;22567.00-2
22982196000108;BLUECAP GESTAO DE RECURSOS LTDA.;;SEGMENTO BALCAO;54024.00-1
22985059000119;GROU SPO FUNDO DE INVESTIMENTO EM ACOES INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;39374.00-6
22985070000189;XPCE RF FIM CREDITO PRIVADO;;SEGMENTO BALCAO;22599.00-1
22985157000156;INTERNET FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA;;SEGMENTO BALCAO;45622.00-3
22990338000170;PADUA FARIA SOCIEDADE DE ADVOGADOS;;SEGMENTO BALCAO;52014.00-6
23000848000116;INFINITY HEDGE - FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;22164.00-3
23020584000162;STANDARD CHARTERED BANK - ITAU UNIBANCO S/A;;SEGMENTO BALCAO;22547.70-9
23025711000116;CIA ITAU DE CAPITALIZACAO;;SEGMENTO BALCAO;97879.70-1
23028765000135;SAO LUIS FI FINANCEIRO;;SEGMENTO BALCAO;22245.00-1
23028802000105;AMAN FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22633.00-8
23028810000151;GARWOOD II FIM CP INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22534.00-4
23028824000175;PAISSANDU FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22526.00-5
23028829000106;PURITAMA FIM CP INVESTIMENTO NO  EXTERIOR;;SEGMENTO BALCAO;22529.00-2
23028904000120;PENGUIM FUNDO DE INVESTIMENTO FINANCEIRO;;SEGMENTO BALCAO;22793.00-3
23029058000163;HORUS FUNDO DE INVESTIMENTO RENDA FIXA;;SEGMENTO BALCAO;22910.00-6
23029099000150;HH FIM;;SEGMENTO BALCAO;22899.00-0
23033577000103;ILLUMINATI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;;SEGMENTO BALCAO;23671.00-7
23034772000140;MACUCO FI MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;23040.00-9
23034780000196;BS ATHENA FIC FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;23142.00-0
23034794000100;PEG FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;23839.00-7
23034819000175;ANGA CREDITO ESTRUTURADO   FIC FIM CP;;SEGMENTO BALCAO;23344.00-4
23034834000113;JAGUARI FIM CREDITO PRIVADO IE;;SEGMENTO BALCAO;23582.00-0
23034933000103;SPECTRA PRIVATE EQUITY III FIC DE FIM IE;;SEGMENTO BALCAO;23933.00-6
23034944000185;SPECTRA LATIN AMERICA PRIVATE EQUITY III FIM IE;;SEGMENTO BALCAO;23941.00-5
23034963000101;PEDRA NEGRA FI RENDA FIXA CREDITO PRIVADO INFRAESTRUTURA;;SEGMENTO BALCAO;23559.00-2
23035015000190;RAISE FIC DE FIDC;;SEGMENTO BALCAO;23633.00-7
23035035000161;HONEYCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE;;SEGMENTO BALCAO;23634.00-6
23037357000140;VENTOS DE SANTA ALBERTINA ENERGIAS RENOVAVEIS S.A.;;SEGMENTO BALCAO;26102.40-1
23045009000114;FIC DE FIM CREDITO PRIVADO CIFRA;;SEGMENTO BALCAO;23619.00-7
23045031000164;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO BVP II;;SEGMENTO BALCAO;23720.00-6
23045051000135;FIC DE FIM CREDITO PRIVADO BVP III;;SEGMENTO BALCAO;23914.00-1
23049225000138;ENEL GREEN POWER CRISTALANDIA II EOLICA S/A;;SEGMENTO BALCAO;29066.40-3
23057450000116;COFCO INTERNATIONAL COTTON LTDA;;SEGMENTO BALCAO;41351.00-0
23065015000133;SANTANDER PB GEMINOS MULTIMERCADO CP FI;;SEGMENTO BALCAO;35706.00-1
23066464000104;ODESSA VM RENDA FIXA FUNDO DE INVESTIMENTO CREDITO PRIVADO;;SEGMENTO BALCAO;27891.00-3
23066547000195;ITAU FLEXPREV PLATINUM VIII FIF CIC RF - RESP LIMITADA;;SEGMENTO BALCAO;22346.00-3
23066677000128;ITAU FLEXPREV IMA-B II FIF DA CLASSE DE INVESTIMENTO EM COTAS RF RESP LIMITADA;;SEGMENTO BALCAO;22612.00-5
23076721000180;ELEA DIGITAL TITAN HOLDING S.A.;;SEGMENTO BALCAO;39777.40-7
23076742000104;FIDC NP EMPIRICA OPORTUNA PRECATORIOS FEDERAIS;;SEGMENTO BALCAO;23869.00-8
23080281000135;TIBAGI ENERGIA SPE S/A;;SEGMENTO BALCAO;34795.40-8
23093056000133;XINGU RIO TRANSMISSORA DE ENERGIA S.A.;;SEGMENTO BALCAO;25362.40-0
23096269000119;RIO PARANA ENERGIA S/A;;SEGMENTO BALCAO;27714.40-3
23098169000121;NFM FIDC NAO PADRONIZADOS;;SEGMENTO BALCAO;53782.00-7
23098450000164;BRADESCO FIF MULTIMERCADO CREDITO PRIVADO EAS II;;SEGMENTO BALCAO;28170.00-8
23104468000121;SELECTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;;SEGMENTO BALCAO;25259.00-1
23104485000169;CVPAR I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS  RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;24804.00-0
23109688000148;FUNDO DE INVESTIMENTO EM PARTICIPACOES DEBCONVER MULTIESTRATEGIA;;SEGMENTO BALCAO;31233.00-4
23120027000113;V2 RECEBIVEIS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO;;SEGMENTO BALCAO;27373.00-2
23120098000116;FUNDO DE INVESTIMENTO IMOBILIARIO LECREC;;SEGMENTO BALCAO;23816.00-6
23120331000160;FUTURE & FAMILY HERITAGE FIM CP IE;;SEGMENTO BALCAO;23273.00-3
23149892000192;PAGBEM SERVICOS FINANCEIROS E DE LOGISTICA LTDA;;SEGMENTO BALCAO;32465.40-0
23176627000101;COLORADO FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;22610.00-7
23176630000117;VIXRAX FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22559.00-3
23177585000115;FLOWINVEST FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;;SEGMENTO BALCAO;39935.00-5
23186344000132;ATHENA TOTAL RETURN II FIC DE FIA;;SEGMENTO BALCAO;22293.00-8
23186354000178;BUTIA DEBENTURES FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA LONGO PRAZO;;SEGMENTO BALCAO;22481.00-9
23187233000140;PROSPECT SECURITIZADORA SA;;SEGMENTO BALCAO;37148.40-9
23200230000108;ITAPEMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;;SEGMENTO BALCAO;25216.00-6
23200289000198;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO CF;;SEGMENTO BALCAO;24351.00-3
23215008000170;FI CAIXA BRASIL MATRIZ RF;;SEGMENTO BALCAO;22764.00-1
23215039000121;FUNDO DE INVESTIMENTO CAIXA MOLTIPLICARE RENDA FIXA CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCAO;24156.00-2
23215097000155;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO CAIXA BRASIL GESTAO ESTRATEGICA RENDA FIXA;;SEGMENTO BALCAO;24376.00-2
23216398000101;MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;;SEGMENTO BALCAO;24513.00-9
23216640000139;JC SILOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;;SEGMENTO BALCAO;22877.00-8
23216703000157;BB ECO CASH FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO;;SEGMENTO BALCAO;22460.00-6
23216759000101;BB ECO STOCKS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCAO;22464.00-2
23216794000120;SULAMERICA MULTICARTEIRA MASTER PREV FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;25960.00-8
23216805000172;SOMMA JUSPREV ALM FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;22484.00-6
23225878000120;DOURADO FIM CP;;SEGMENTO BALCAO;22571.00-5
23225882000199;ATENA TAPYR MASTER FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCAO;22575.00-1
23225888000166;BUTIA TOP CREDITO PRIVADO FUNDO DE INVESTIMENTO RENDA FIXA MASTER;;SEGMENTO BALCAO;22629.00-5
23234136000161;BORDEAUX V FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CP - RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;23200.00-7
23234138000150;FIM BORDEAUX II CP IE;;SEGMENTO BALCAO;31920.00-1
23234145000152;JABUTICABA FIM CP;;SEGMENTO BALCAO;22630.00-1
23234158000121;BORDEAUX IV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CP - RESP LIMITADA;;SEGMENTO BALCAO;23201.00-6
23236821000127;PATRIMAR ENGENHARIA S.A.;;SEGMENTO BALCAO;40560.40-7
23241377000138;MILESTONES ADMINISTRADORA DE RECURSOS LTDA.;;GESTOR;4840
23241377000138;MILESTONES ADMINISTRADORA DE RECURSOS LTDA.;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;25173.00-8
23245575000170;MEG FUNDO DE INVESTIMENTOS EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;;SEGMENTO BALCAO;25524.00-4
23252569000140;FIM BORDEAUX I CP IE;;SEGMENTO BALCAO;31917.00-7
23263359000157;BRASIL PLURAL CREDITO CORPORATIVO ICATU PREVIDENCIA CREDITO PRIVADO FIC DE FI RENDA FIXA;;SEGMENTO BALCAO;22496.00-1
23266854000110;ENEL GREEN POWER BOM JESUS DA LAPA SOLAR S/A;;SEGMENTO BALCAO;29063.40-6
23272391000107;CAPITANIA RADAR 90 FIC DE FIM CP LONGO PRAZO;;SEGMENTO BALCAO;22727.00-0
23274194000119;FURNAS CENTRAIS ELETRICAS S/A;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;33652.40-1
23281771000108;SCHRODER GAIA LS USD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO IE RESP LTDA;;SEGMENTO BALCAO;23036.00-6
23293595000116;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA PREMIER CAPITAL;;SEGMENTO BALCAO;27293.00-3
23303230000125;MILES CAPITAL LTDA;;GESTOR;4806
23303230000125;MILES CAPITAL LTDA;;SEGMENTO BALCAO;50100.00-8
23313334000110;OIKOS GESTAO DE RECURSOS LTDA;;GESTOR;5172
23314594000100;ALESAT COMBUSTIVEIS  S/A;;SEGMENTO BALCAO;15005.40-9
23318135000103;COPACABANA GERACAO DE ENERGIA E PARTICIPACOES S.A.;;SEGMENTO BALCAO;28130.40-2
23339865000182;CSHG 1560 FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;22650.00-5
23339873000129;VERDE AM PREVIDENCIA II FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCAO;22689.00-7
23339924000112;VERDE AM ICATU PREVIDENCIA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCAO;22682.00-4
23339936000147;VERDE AM ICATU PREVIDENCIA FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCAO;22692.00-1
23339953000184;VERDE AM PREVIDENCIA I FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO PREVIDENCIARIO;;SEGMENTO BALCAO;22685.00-1
23339982000146;CSHG MAPLE TREE FIM CP INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22621.00-3
23339998000159;PANORAMA CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22825.00-5
23340019000182;CSHG 1569 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22691.00-2
23340044000166;RIO DAS PEDRAS ACOES FUNDO DE INVESTIMENTO EM ACOES;;SEGMENTO BALCAO;33767.00-4 - 39078.00-3
23340071000139;RIO DAS PEDRAS HEDGE II FI MULTIMERCADO CREDITO PRIVADO IE;;SEGMENTO BALCAO;33768.00-3 - 22721.00-6
23340106000130;DEPLIBA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22649.00-9
23340138000135;CSHG AZURRA FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;53834.00-3
23340155000172;ARMAMAR FIF MULT CRED PRIV - RESP LIMITADA;;SEGMENTO BALCAO;22659.00-6
23340176000198;MEGA FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22525.00-6
23340195000114;EMERALD BRAZIL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22717.00-3
23340266000189;BOM FUTURO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;22527.00-4
23340277000169;CSHG 1587 FIF - MM CP RESP LIMITADA;;SEGMENTO BALCAO;22569.00-0
23340309000126;BRADESCO FIF MULTIMERCADO CREDITO PRIVADO AQUILA DI TRENTO;;SEGMENTO BALCAO;22583.00-0
23345332000103;LIS CAPITAL - ADM E GESTORA DE RECURSOS FINANCEIROS LTDA.;;GESTOR;23345
23345332000103;LIS CAPITAL - ADM E GESTORA DE RECURSOS FINANCEIROS LTDA.;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;55785.00-2
23352139000108;PALAS ATENA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22433.00-2
23352151000104;GUSBEL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22521.00-0
23352171000185;ROCHA PETERSEN FIF MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22564.00-5
23352188000132;ICATU SEG PRE FUNDO DE INVESTIMENTO RENDA FIXA CREDITO PRIVADO FIFE;;SEGMENTO BALCAO;23990.00-1
23352192000109;PAD530 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22665.00-7
23352200000109;PAD501 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22666.00-6
23352207000120;PBR FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22700.00-3
23360896000115;AUGME CAPITAL GESTAO DE RECURSOS LTDA;;GESTOR;6351 - 20868
23360896000115;AUGME CAPITAL GESTAO DE RECURSOS LTDA;;SEGMENTO BALCAO,PARTICIPANTE DE CCP;29949.00-1
23361088000172;FUNDO DE INVESTIMENTO CAIXA BASCO RENDA FIXA CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCAO;24991.00-9
23361262000187;BB ADELINO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO LONGO PRAZO;;SEGMENTO BALCAO;24715.00-3
23361306000179;SIPCAM NICHINO BRASIL S/A;;SEGMENTO BALCAO;21473.40-3
23361406000103;CAIXA BRACYR18 FIF RENDA FIXA CREDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;;SEGMENTO BALCAO;24746.00-3
23361451000150;FUNDO DE INVESTIMENTO CAIXA PARTNER RENDA FIXA CREDITO PRIVADO;;SEGMENTO BALCAO;24484.00-4
23373000000132;VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.;;SEGMENTO BALCAO;31763.40-2
23376623000169;POLO HIGH YIELD MASTER CREDITO PRIVADO FUNDO DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;22831.00-6
23379033000190;BNP PARIBAS PERFORMANCE INFLACAO II FI EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;22710.00-0
23379083000177;CFO CASH FIC DE FIM CREDITO PRIVADO;;SEGMENTO BALCAO;22950.00-4
23379114000190;BNP PARIBAS PERFORMANCE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;;SEGMENTO BALCAO;23205.00-2
23379144000104;SANTANDER PREV PB BRISA MULTIMERCADO CREDITO PRIVADO FIC FI;;SEGMENTO BALCAO;22975.00-3
23379180000160;LUCE FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CREDITO PRIVADO;;SEGMENTO BALCAO;22434.00-1
23379201000147;ARCA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22435.00-0
23379337000157;ESMERALDA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22562.00-7
23379346000148;BODRUM FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;;SEGMENTO BALCAO;22565.00-4
23381539000133;LESTE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;;SEGMENTO BALCAO;22832.00-5
23382531000191;FUNDO DE INVESTIMENTO EM PARTICIPACOES MOV 1 - MULTIESTRATEGIA;;SEGMENTO BALCAO;23722.00-4
23398913000103;FARIA LIMA CAPITAL LTDA;;GESTOR;14049
23399329000172;AFYA PARTICIPACOES S.A.;;SEGMENTO BALCAO;48065.40-9
23399563000108;ENEL GREEN POWER NOVA OLINDA SUL SOLAR S.A.;;SEGMENTO BALCAO;29069.40-0
23399607000191;CERC CENTRAL DE RECEBIVEIS S.A;;SEGMENTO BALCAO;40002.40-8
23414549000128;ENEL GREEN POWER NOVA OLINDA C SOLAR S/A;;SEGMENTO BALCAO;29072.40-4
23416727000150;ENEL GREEN POWER NOVA OLINDA B SOLAR S/A;;SEGMENTO BALCAO;29067.40-2
23425559000169;BRASILPREV TOP MULTIMERCADO INVESTIMENTO NO EXTERIOR FUNDO DE INVESTIMENTO;;SEGMENTO BALCAO;23504.00-2
23426441000155;MULTIPLIK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP;;SEGMENTO BALCAO;45107.00-9
23434819000162;BB IPDA FI RENDA FIXA LONGO PRAZO CREDITO PRIVADO;;SEGMENTO BALCAO;23069.00-4
23434820000197;BB TOP RENDA FIXA ATIVA LONGO PRAZO FUNDO DE INVESTIMENTO;;SEGMENTO BALCAO;23949.00-7
23438929000100;TRIPLE PLAY BRASIL PARTICIPACOES S.A.;;SEGMENTO BALCAO;45761.40-7
23439441001323;ARMAZEM MATEUS S.A.;;SEGMENTO BALCAO;18087.40-0
23441056000187;EOLICA SERRA DAS VACAS HOLDING  S.A.;;SEGMENTO BALCAO;24493.40-4
